1.000000e-03	1.000000e+00	-1.421085e-14	2.368476e-15	0.000000e+00	0.000000e+00	
1.000035e-03	9.990826e-01	1.500946e-03	-7.502849e-04	1.667161e-04	0.000000e+00	
1.000069e-03	9.981657e-01	3.000639e-03	-1.499568e-03	3.331817e-04	0.000000e+00	
1.000104e-03	9.972494e-01	4.499080e-03	-2.247850e-03	4.993971e-04	0.000000e+00	
1.000138e-03	9.963335e-01	5.996270e-03	-2.995131e-03	6.653624e-04	0.000000e+00	
1.000173e-03	9.954181e-01	7.492209e-03	-3.741411e-03	8.310776e-04	0.000000e+00	
1.000207e-03	9.945033e-01	8.986897e-03	-4.486691e-03	9.965429e-04	0.000000e+00	
1.000242e-03	9.935889e-01	1.048033e-02	-5.230971e-03	1.161758e-03	0.000000e+00	
1.000277e-03	9.926750e-01	1.197252e-02	-5.974252e-03	1.326724e-03	0.000000e+00	
1.000311e-03	9.917616e-01	1.346346e-02	-6.716534e-03	1.491441e-03	0.000000e+00	
1.000346e-03	9.908488e-01	1.495315e-02	-7.457817e-03	1.655908e-03	0.000000e+00	
1.000380e-03	9.899364e-01	1.644159e-02	-8.198101e-03	1.820125e-03	0.000000e+00	
1.000415e-03	9.890245e-01	1.792878e-02	-8.937388e-03	1.984094e-03	0.000000e+00	
1.000450e-03	9.881131e-01	1.941472e-02	-9.675677e-03	2.147814e-03	0.000000e+00	
1.000484e-03	9.872023e-01	2.089942e-02	-1.041297e-02	2.311284e-03	0.000000e+00	
1.000519e-03	9.862919e-01	2.238287e-02	-1.114926e-02	2.474506e-03	0.000000e+00	
1.000553e-03	9.853820e-01	2.386507e-02	-1.188456e-02	2.637479e-03	0.000000e+00	
1.000588e-03	9.844726e-01	2.534602e-02	-1.261887e-02	2.800204e-03	0.000000e+00	
1.000623e-03	9.835638e-01	2.682573e-02	-1.335217e-02	2.962681e-03	0.000000e+00	
1.000657e-03	9.826554e-01	2.830420e-02	-1.408448e-02	3.124909e-03	0.000000e+00	
1.000692e-03	9.817475e-01	2.978141e-02	-1.481580e-02	3.286889e-03	0.000000e+00	
1.000726e-03	9.808401e-01	3.125738e-02	-1.554612e-02	3.448620e-03	0.000000e+00	
1.000761e-03	9.799332e-01	3.273211e-02	-1.627545e-02	3.610104e-03	0.000000e+00	
1.000796e-03	9.790268e-01	3.420560e-02	-1.700378e-02	3.771341e-03	0.000000e+00	
1.000830e-03	9.781210e-01	3.567783e-02	-1.773112e-02	3.932329e-03	0.000000e+00	
1.000865e-03	9.772156e-01	3.714883e-02	-1.845747e-02	4.093070e-03	0.000000e+00	
1.000899e-03	9.763107e-01	3.861858e-02	-1.918283e-02	4.253564e-03	0.000000e+00	
1.000934e-03	9.754063e-01	4.008709e-02	-1.990719e-02	4.413811e-03	0.000000e+00	
1.000969e-03	9.745024e-01	4.155436e-02	-2.063056e-02	4.573810e-03	0.000000e+00	
1.001003e-03	9.735990e-01	4.302038e-02	-2.135294e-02	4.733562e-03	0.000000e+00	
1.001038e-03	9.726961e-01	4.448517e-02	-2.207433e-02	4.893068e-03	0.000000e+00	
1.001072e-03	9.717937e-01	4.594871e-02	-2.279472e-02	5.052326e-03	0.000000e+00	
1.001107e-03	9.708918e-01	4.741101e-02	-2.351413e-02	5.211338e-03	0.000000e+00	
1.001142e-03	9.699904e-01	4.887207e-02	-2.423255e-02	5.370104e-03	0.000000e+00	
1.001176e-03	9.690895e-01	5.033189e-02	-2.494997e-02	5.528623e-03	0.000000e+00	
1.001211e-03	9.681890e-01	5.179047e-02	-2.566641e-02	5.686896e-03	0.000000e+00	
1.001245e-03	9.672891e-01	5.324781e-02	-2.638186e-02	5.844922e-03	0.000000e+00	
1.001280e-03	9.663897e-01	5.470391e-02	-2.709632e-02	6.002703e-03	0.000000e+00	
1.001315e-03	9.654908e-01	5.615878e-02	-2.780979e-02	6.160238e-03	0.000000e+00	
1.001349e-03	9.645923e-01	5.761240e-02	-2.852227e-02	6.317527e-03	0.000000e+00	
1.001384e-03	9.636944e-01	5.906479e-02	-2.923377e-02	6.474571e-03	0.000000e+00	
1.001419e-03	9.627970e-01	6.051594e-02	-2.994428e-02	6.631368e-03	0.000000e+00	
1.001453e-03	9.619000e-01	6.196585e-02	-3.065380e-02	6.787921e-03	0.000000e+00	
1.001488e-03	9.610036e-01	6.341452e-02	-3.136234e-02	6.944228e-03	0.000000e+00	
1.001522e-03	9.601076e-01	6.486196e-02	-3.206989e-02	7.100290e-03	0.000000e+00	
1.001557e-03	9.592122e-01	6.630816e-02	-3.277646e-02	7.256108e-03	0.000000e+00	
1.001592e-03	9.583172e-01	6.775313e-02	-3.348204e-02	7.411680e-03	0.000000e+00	
1.001626e-03	9.574228e-01	6.919686e-02	-3.418663e-02	7.567007e-03	0.000000e+00	
1.001661e-03	9.565288e-01	7.063936e-02	-3.489024e-02	7.722090e-03	0.000000e+00	
1.001696e-03	9.556353e-01	7.208062e-02	-3.559287e-02	7.876929e-03	0.000000e+00	
1.001730e-03	9.547423e-01	7.352065e-02	-3.629451e-02	8.031523e-03	0.000000e+00	
1.001765e-03	9.538499e-01	7.495944e-02	-3.699517e-02	8.185872e-03	0.000000e+00	
1.001800e-03	9.529579e-01	7.639700e-02	-3.769485e-02	8.339978e-03	0.000000e+00	
1.001834e-03	9.520664e-01	7.783333e-02	-3.839354e-02	8.493839e-03	0.000000e+00	
1.001869e-03	9.511754e-01	7.926843e-02	-3.909125e-02	8.647457e-03	0.000000e+00	
1.001903e-03	9.502849e-01	8.070229e-02	-3.978798e-02	8.800831e-03	0.000000e+00	
1.001938e-03	9.493949e-01	8.213492e-02	-4.048373e-02	8.953962e-03	0.000000e+00	
1.001973e-03	9.485053e-01	8.356632e-02	-4.117850e-02	9.106848e-03	0.000000e+00	
1.002007e-03	9.476163e-01	8.499649e-02	-4.187229e-02	9.259492e-03	0.000000e+00	
1.002042e-03	9.467278e-01	8.642542e-02	-4.256509e-02	9.411892e-03	0.000000e+00	
1.002077e-03	9.458397e-01	8.785313e-02	-4.325692e-02	9.564049e-03	0.000000e+00	
1.002111e-03	9.449522e-01	8.927961e-02	-4.394777e-02	9.715963e-03	0.000000e+00	
1.002146e-03	9.440651e-01	9.070485e-02	-4.463764e-02	9.867634e-03	0.000000e+00	
1.002181e-03	9.431786e-01	9.212887e-02	-4.532653e-02	1.001906e-02	0.000000e+00	
1.002215e-03	9.422925e-01	9.355166e-02	-4.601444e-02	1.017025e-02	0.000000e+00	
1.002250e-03	9.414070e-01	9.497322e-02	-4.670137e-02	1.032119e-02	0.000000e+00	
1.002285e-03	9.405219e-01	9.639355e-02	-4.738733e-02	1.047189e-02	0.000000e+00	
1.002319e-03	9.396373e-01	9.781266e-02	-4.807231e-02	1.062235e-02	0.000000e+00	
1.002354e-03	9.387532e-01	9.923053e-02	-4.875631e-02	1.077257e-02	0.000000e+00	
1.002389e-03	9.378696e-01	1.006472e-01	-4.943933e-02	1.092254e-02	0.000000e+00	
1.002423e-03	9.369865e-01	1.020626e-01	-5.012138e-02	1.107228e-02	0.000000e+00	
1.002458e-03	9.361039e-01	1.034768e-01	-5.080245e-02	1.122177e-02	0.000000e+00	
1.002492e-03	9.352218e-01	1.048898e-01	-5.148255e-02	1.137102e-02	0.000000e+00	
1.002527e-03	9.343401e-01	1.063015e-01	-5.216167e-02	1.152002e-02	0.000000e+00	
1.002562e-03	9.334590e-01	1.077120e-01	-5.283982e-02	1.166879e-02	0.000000e+00	
1.002596e-03	9.325783e-01	1.091213e-01	-5.351699e-02	1.181732e-02	0.000000e+00	
1.002631e-03	9.316982e-01	1.105294e-01	-5.419319e-02	1.196560e-02	0.000000e+00	
1.002666e-03	9.308185e-01	1.119363e-01	-5.486842e-02	1.211364e-02	0.000000e+00	
1.002700e-03	9.299394e-01	1.133419e-01	-5.554267e-02	1.226145e-02	0.000000e+00	
1.002735e-03	9.290607e-01	1.147463e-01	-5.621595e-02	1.240901e-02	0.000000e+00	
1.002770e-03	9.281825e-01	1.161495e-01	-5.688826e-02	1.255633e-02	0.000000e+00	
1.002804e-03	9.273048e-01	1.175514e-01	-5.755960e-02	1.270341e-02	0.000000e+00	
1.002839e-03	9.264276e-01	1.189521e-01	-5.822996e-02	1.285025e-02	0.000000e+00	
1.002874e-03	9.255509e-01	1.203517e-01	-5.889936e-02	1.299685e-02	0.000000e+00	
1.002909e-03	9.246746e-01	1.217499e-01	-5.956778e-02	1.314321e-02	0.000000e+00	
1.002943e-03	9.237989e-01	1.231470e-01	-6.023523e-02	1.328933e-02	0.000000e+00	
1.002978e-03	9.229236e-01	1.245429e-01	-6.090171e-02	1.343521e-02	0.000000e+00	
1.003013e-03	9.220489e-01	1.259375e-01	-6.156722e-02	1.358085e-02	0.000000e+00	
1.003047e-03	9.211746e-01	1.273309e-01	-6.223177e-02	1.372625e-02	0.000000e+00	
1.003082e-03	9.203008e-01	1.287231e-01	-6.289534e-02	1.387141e-02	0.000000e+00	
1.003117e-03	9.194276e-01	1.301141e-01	-6.355794e-02	1.401633e-02	0.000000e+00	
1.003151e-03	9.185548e-01	1.315038e-01	-6.421958e-02	1.416101e-02	0.000000e+00	
1.003186e-03	9.176825e-01	1.328923e-01	-6.488025e-02	1.430546e-02	0.000000e+00	
1.003221e-03	9.168106e-01	1.342796e-01	-6.553995e-02	1.444966e-02	0.000000e+00	
1.003255e-03	9.159393e-01	1.356657e-01	-6.619868e-02	1.459363e-02	0.000000e+00	
1.003290e-03	9.150685e-01	1.370506e-01	-6.685645e-02	1.473735e-02	0.000000e+00	
1.003325e-03	9.141981e-01	1.384343e-01	-6.751325e-02	1.488084e-02	0.000000e+00	
1.003359e-03	9.133283e-01	1.398167e-01	-6.816909e-02	1.502409e-02	0.000000e+00	
1.003394e-03	9.124589e-01	1.411980e-01	-6.882396e-02	1.516710e-02	0.000000e+00	
1.003429e-03	9.115900e-01	1.425780e-01	-6.947786e-02	1.530987e-02	0.000000e+00	
1.003463e-03	9.107216e-01	1.439568e-01	-7.013080e-02	1.545241e-02	0.000000e+00	
1.003498e-03	9.098537e-01	1.453344e-01	-7.078278e-02	1.559471e-02	0.000000e+00	
1.003533e-03	9.089863e-01	1.467107e-01	-7.143379e-02	1.573676e-02	0.000000e+00	
1.003568e-03	9.081194e-01	1.480859e-01	-7.208383e-02	1.587859e-02	0.000000e+00	
1.003602e-03	9.072529e-01	1.494598e-01	-7.273292e-02	1.602017e-02	0.000000e+00	
1.003637e-03	9.063870e-01	1.508325e-01	-7.338104e-02	1.616152e-02	0.000000e+00	
1.003672e-03	9.055215e-01	1.522041e-01	-7.402820e-02	1.630262e-02	0.000000e+00	
1.003706e-03	9.046565e-01	1.535744e-01	-7.467439e-02	1.644350e-02	0.000000e+00	
1.003741e-03	9.037921e-01	1.549434e-01	-7.531963e-02	1.658413e-02	0.000000e+00	
1.003776e-03	9.029280e-01	1.563113e-01	-7.596390e-02	1.672453e-02	0.000000e+00	
1.003810e-03	9.020645e-01	1.576780e-01	-7.660721e-02	1.686469e-02	0.000000e+00	
1.003845e-03	9.012015e-01	1.590434e-01	-7.724956e-02	1.700461e-02	0.000000e+00	
1.003880e-03	9.003390e-01	1.604077e-01	-7.789095e-02	1.714430e-02	0.000000e+00	
1.003915e-03	8.994769e-01	1.617707e-01	-7.853138e-02	1.728375e-02	0.000000e+00	
1.003949e-03	8.986153e-01	1.631325e-01	-7.917085e-02	1.742297e-02	0.000000e+00	
1.003984e-03	8.977543e-01	1.644932e-01	-7.980937e-02	1.756194e-02	0.000000e+00	
1.004019e-03	8.968937e-01	1.658526e-01	-8.044692e-02	1.770069e-02	0.000000e+00	
1.004053e-03	8.960336e-01	1.672107e-01	-8.108351e-02	1.783919e-02	0.000000e+00	
1.004088e-03	8.951740e-01	1.685677e-01	-8.171915e-02	1.797746e-02	0.000000e+00	
1.004123e-03	8.943148e-01	1.699235e-01	-8.235383e-02	1.811550e-02	0.000000e+00	
1.004158e-03	8.934562e-01	1.712781e-01	-8.298755e-02	1.825330e-02	0.000000e+00	
1.004192e-03	8.925980e-01	1.726314e-01	-8.362031e-02	1.839086e-02	0.000000e+00	
1.004227e-03	8.917403e-01	1.739836e-01	-8.425212e-02	1.852819e-02	0.000000e+00	
1.004262e-03	8.908831e-01	1.753345e-01	-8.488297e-02	1.866528e-02	0.000000e+00	
1.004296e-03	8.900264e-01	1.766843e-01	-8.551287e-02	1.880214e-02	0.000000e+00	
1.004331e-03	8.891702e-01	1.780328e-01	-8.614181e-02	1.893876e-02	0.000000e+00	
1.004366e-03	8.883145e-01	1.793802e-01	-8.676979e-02	1.907515e-02	0.000000e+00	
1.004401e-03	8.874592e-01	1.807263e-01	-8.739682e-02	1.921130e-02	0.000000e+00	
