1.000000e-03	1.000000e+00	-2.131628e-14	7.105427e-15	-1.184238e-15	0.000000e+00	
1.000035e-03	9.989576e-01	2.001010e-03	-1.500382e-03	6.667808e-04	-1.250162e-04	
1.000069e-03	9.979159e-01	3.999850e-03	-2.998386e-03	1.332393e-03	-2.498029e-04	
1.000104e-03	9.968750e-01	5.996522e-03	-4.494012e-03	1.996839e-03	-3.743604e-04	
1.000138e-03	9.958348e-01	7.991025e-03	-5.987263e-03	2.660117e-03	-4.986888e-04	
1.000173e-03	9.947953e-01	9.983362e-03	-7.478140e-03	3.322231e-03	-6.227882e-04	
1.000207e-03	9.937566e-01	1.197353e-02	-8.966645e-03	3.983179e-03	-7.466590e-04	
1.000242e-03	9.927186e-01	1.396154e-02	-1.045278e-02	4.642964e-03	-8.703013e-04	
1.000277e-03	9.916813e-01	1.594738e-02	-1.193654e-02	5.301585e-03	-9.937152e-04	
1.000311e-03	9.906447e-01	1.793106e-02	-1.341794e-02	5.959045e-03	-1.116901e-03	
1.000346e-03	9.896089e-01	1.991258e-02	-1.489697e-02	6.615343e-03	-1.239859e-03	
1.000380e-03	9.885738e-01	2.189194e-02	-1.637363e-02	7.270481e-03	-1.362589e-03	
1.000415e-03	9.875394e-01	2.386915e-02	-1.784794e-02	7.924459e-03	-1.485091e-03	
1.000450e-03	9.865058e-01	2.584419e-02	-1.931988e-02	8.577279e-03	-1.607366e-03	
1.000484e-03	9.854729e-01	2.781708e-02	-2.078945e-02	9.228941e-03	-1.729414e-03	
1.000519e-03	9.844407e-01	2.978781e-02	-2.225667e-02	9.879447e-03	-1.851235e-03	
1.000553e-03	9.834092e-01	3.175639e-02	-2.372154e-02	1.052880e-02	-1.972829e-03	
1.000588e-03	9.823784e-01	3.372281e-02	-2.518404e-02	1.117699e-02	-2.094196e-03	
1.000623e-03	9.813484e-01	3.568708e-02	-2.664420e-02	1.182403e-02	-2.215337e-03	
1.000657e-03	9.803191e-01	3.764920e-02	-2.810200e-02	1.246992e-02	-2.336252e-03	
1.000692e-03	9.792906e-01	3.960918e-02	-2.955744e-02	1.311465e-02	-2.456941e-03	
1.000726e-03	9.782627e-01	4.156700e-02	-3.101054e-02	1.375823e-02	-2.577403e-03	
1.000761e-03	9.772356e-01	4.352267e-02	-3.246129e-02	1.440067e-02	-2.697640e-03	
1.000796e-03	9.762092e-01	4.547620e-02	-3.390969e-02	1.504195e-02	-2.817652e-03	
1.000830e-03	9.751835e-01	4.742759e-02	-3.535575e-02	1.568208e-02	-2.937438e-03	
1.000865e-03	9.741586e-01	4.937682e-02	-3.679946e-02	1.632106e-02	-3.056999e-03	
1.000899e-03	9.731343e-01	5.132392e-02	-3.824083e-02	1.695890e-02	-3.176335e-03	
1.000934e-03	9.721108e-01	5.326887e-02	-3.967986e-02	1.759559e-02	-3.295446e-03	
1.000969e-03	9.710881e-01	5.521169e-02	-4.111655e-02	1.823114e-02	-3.414332e-03	
1.001003e-03	9.700660e-01	5.715236e-02	-4.255091e-02	1.886554e-02	-3.532995e-03	
1.001038e-03	9.690447e-01	5.909090e-02	-4.398292e-02	1.949880e-02	-3.651432e-03	
