1.034431e-03	1.077444e+00	1.082139e+00	1.078202e+00	1.077525e+00	1.077446e+00	1.077440e+00	
1.035146e-03	1.078283e+00	1.082979e+00	1.079037e+00	1.078364e+00	1.078285e+00	1.078280e+00	
1.035861e-03	1.079127e+00	1.083819e+00	1.079876e+00	1.079207e+00	1.079129e+00	1.079124e+00	
1.036577e-03	1.079976e+00	1.084660e+00	1.080719e+00	1.080055e+00	1.079978e+00	1.079972e+00	
1.037293e-03	1.080828e+00	1.085501e+00	1.081566e+00	1.080907e+00	1.080830e+00	1.080825e+00	
1.038010e-03	1.081685e+00	1.086343e+00	1.082416e+00	1.081763e+00	1.081687e+00	1.081682e+00	
1.038728e-03	1.082547e+00	1.087186e+00	1.083270e+00	1.082623e+00	1.082548e+00	1.082544e+00	
1.039445e-03	1.083412e+00	1.088029e+00	1.084128e+00	1.083488e+00	1.083414e+00	1.083409e+00	
1.040164e-03	1.084282e+00	1.088873e+00	1.084990e+00	1.084356e+00	1.084284e+00	1.084279e+00	
1.040883e-03	1.085156e+00	1.089717e+00	1.085855e+00	1.085229e+00	1.085158e+00	1.085154e+00	
1.041602e-03	1.086035e+00	1.090562e+00	1.086725e+00	1.086107e+00	1.086037e+00	1.086032e+00	
1.042322e-03	1.086918e+00	1.091408e+00	1.087598e+00	1.086988e+00	1.086919e+00	1.086915e+00	
1.043042e-03	1.087805e+00	1.092254e+00	1.088474e+00	1.087874e+00	1.087807e+00	1.087802e+00	
1.043763e-03	1.088696e+00	1.093100e+00	1.089355e+00	1.088764e+00	1.088698e+00	1.088694e+00	
1.044484e-03	1.089592e+00	1.093948e+00	1.090240e+00	1.089659e+00	1.089594e+00	1.089590e+00	
1.045206e-03	1.090492e+00	1.094795e+00	1.091128e+00	1.090557e+00	1.090494e+00	1.090490e+00	
1.045928e-03	1.091397e+00	1.095644e+00	1.092020e+00	1.091460e+00	1.091398e+00	1.091394e+00	
1.046651e-03	1.092305e+00	1.096493e+00	1.092916e+00	1.092367e+00	1.092307e+00	1.092303e+00	
1.047375e-03	1.093218e+00	1.097342e+00	1.093816e+00	1.093279e+00	1.093220e+00	1.093216e+00	
1.048098e-03	1.094135e+00	1.098193e+00	1.094719e+00	1.094194e+00	1.094137e+00	1.094133e+00	
1.048823e-03	1.095057e+00	1.099043e+00	1.095627e+00	1.095114e+00	1.095058e+00	1.095055e+00	
1.049548e-03	1.095982e+00	1.099895e+00	1.096538e+00	1.096038e+00	1.095984e+00	1.095980e+00	
1.050273e-03	1.096912e+00	1.100747e+00	1.097453e+00	1.096966e+00	1.096914e+00	1.096910e+00	
1.050999e-03	1.097846e+00	1.101599e+00	1.098372e+00	1.097899e+00	1.097848e+00	1.097845e+00	
1.051725e-03	1.098785e+00	1.102452e+00	1.099295e+00	1.098836e+00	1.098786e+00	1.098783e+00	
1.052452e-03	1.099728e+00	1.103306e+00	1.100222e+00	1.099776e+00	1.099729e+00	1.099726e+00	
1.053179e-03	1.100675e+00	1.104160e+00	1.101153e+00	1.100722e+00	1.100676e+00	1.100673e+00	
1.053907e-03	1.101626e+00	1.105015e+00	1.102088e+00	1.101671e+00	1.101627e+00	1.101624e+00	
1.054635e-03	1.102581e+00	1.105871e+00	1.103027e+00	1.102625e+00	1.102582e+00	1.102580e+00	
1.055364e-03	1.103541e+00	1.106727e+00	1.103969e+00	1.103582e+00	1.103542e+00	1.103539e+00	
1.056094e-03	1.104505e+00	1.107583e+00	1.104916e+00	1.104544e+00	1.104506e+00	1.104503e+00	
1.056823e-03	1.105473e+00	1.108441e+00	1.105866e+00	1.105511e+00	1.105474e+00	1.105471e+00	
1.057554e-03	1.106445e+00	1.109299e+00	1.106820e+00	1.106481e+00	1.106446e+00	1.106444e+00	
1.058285e-03	1.107421e+00	1.110157e+00	1.107779e+00	1.107456e+00	1.107422e+00	1.107420e+00	
1.059016e-03	1.108402e+00	1.111016e+00	1.108741e+00	1.108434e+00	1.108403e+00	1.108401e+00	
1.059748e-03	1.109387e+00	1.111876e+00	1.109707e+00	1.109417e+00	1.109388e+00	1.109386e+00	
1.060480e-03	1.110376e+00	1.112736e+00	1.110677e+00	1.110405e+00	1.110377e+00	1.110375e+00	
1.061213e-03	1.111369e+00	1.113597e+00	1.111652e+00	1.111396e+00	1.111370e+00	1.111368e+00	
1.061946e-03	1.112367e+00	1.114458e+00	1.112630e+00	1.112392e+00	1.112367e+00	1.112366e+00	
1.062680e-03	1.113368e+00	1.115320e+00	1.113612e+00	1.113391e+00	1.113369e+00	1.113368e+00	
1.063415e-03	1.114374e+00	1.116183e+00	1.114598e+00	1.114395e+00	1.114375e+00	1.114374e+00	
1.064150e-03	1.115384e+00	1.117046e+00	1.115588e+00	1.115403e+00	1.115385e+00	1.115384e+00	
1.064885e-03	1.116398e+00	1.117910e+00	1.116582e+00	1.116416e+00	1.116399e+00	1.116398e+00	
1.065621e-03	1.117417e+00	1.118774e+00	1.117581e+00	1.117432e+00	1.117417e+00	1.117416e+00	
1.066357e-03	1.118439e+00	1.119639e+00	1.118583e+00	1.118452e+00	1.118440e+00	1.118439e+00	
1.067094e-03	1.119466e+00	1.120505e+00	1.119589e+00	1.119477e+00	1.119466e+00	1.119466e+00	
1.067832e-03	1.120497e+00	1.121371e+00	1.120600e+00	1.120506e+00	1.120497e+00	1.120496e+00	
1.068570e-03	1.121532e+00	1.122238e+00	1.121614e+00	1.121539e+00	1.121532e+00	1.121531e+00	
1.069308e-03	1.122571e+00	1.123105e+00	1.122633e+00	1.122576e+00	1.122571e+00	1.122570e+00	
1.070047e-03	1.123614e+00	1.123973e+00	1.123655e+00	1.123618e+00	1.123614e+00	1.123614e+00	
1.070787e-03	1.124661e+00	1.124842e+00	1.124682e+00	1.124663e+00	1.124661e+00	1.124661e+00	
1.071527e-03	1.125713e+00	1.125714e+00	1.125713e+00	1.125713e+00	1.125713e+00	1.125713e+00	
1.072267e-03	1.126768e+00	1.126922e+00	1.126808e+00	1.126774e+00	1.126769e+00	1.126768e+00	
1.073008e-03	1.127828e+00	1.128131e+00	1.127906e+00	1.127840e+00	1.127829e+00	1.127828e+00	
1.073750e-03	1.128892e+00	1.129341e+00	1.129007e+00	1.128909e+00	1.128893e+00	1.128891e+00	
1.074492e-03	1.129960e+00	1.130551e+00	1.130111e+00	1.129983e+00	1.129962e+00	1.129959e+00	
1.075234e-03	1.131032e+00	1.131763e+00	1.131218e+00	1.131060e+00	1.131034e+00	1.131031e+00	
1.075977e-03	1.132108e+00	1.132975e+00	1.132328e+00	1.132141e+00	1.132111e+00	1.132107e+00	
1.076721e-03	1.133188e+00	1.134188e+00	1.133441e+00	1.133226e+00	1.133191e+00	1.133187e+00	
1.077465e-03	1.134272e+00	1.135402e+00	1.134557e+00	1.134315e+00	1.134276e+00	1.134271e+00	
1.078210e-03	1.135360e+00	1.136617e+00	1.135676e+00	1.135408e+00	1.135365e+00	1.135359e+00	
1.078955e-03	1.136453e+00	1.137832e+00	1.136798e+00	1.136505e+00	1.136457e+00	1.136452e+00	
1.079701e-03	1.137549e+00	1.139049e+00	1.137923e+00	1.137605e+00	1.137554e+00	1.137548e+00	
1.080447e-03	1.138650e+00	1.140266e+00	1.139051e+00	1.138710e+00	1.138655e+00	1.138649e+00	
1.081193e-03	1.139754e+00	1.141484e+00	1.140182e+00	1.139818e+00	1.139760e+00	1.139753e+00	
1.081941e-03	1.140863e+00	1.142703e+00	1.141316e+00	1.140930e+00	1.140869e+00	1.140862e+00	
1.082688e-03	1.141976e+00	1.143923e+00	1.142453e+00	1.142046e+00	1.141982e+00	1.141974e+00	
1.083437e-03	1.143092e+00	1.145143e+00	1.143593e+00	1.143166e+00	1.143099e+00	1.143091e+00	
1.084185e-03	1.144213e+00	1.146365e+00	1.144736e+00	1.144290e+00	1.144220e+00	1.144212e+00	
1.084935e-03	1.145338e+00	1.147587e+00	1.145882e+00	1.145418e+00	1.145345e+00	1.145337e+00	
1.085684e-03	1.146467e+00	1.148810e+00	1.147031e+00	1.146549e+00	1.146474e+00	1.146465e+00	
1.086435e-03	1.147600e+00	1.150034e+00	1.148184e+00	1.147685e+00	1.147607e+00	1.147598e+00	
1.087185e-03	1.148737e+00	1.151259e+00	1.149339e+00	1.148824e+00	1.148744e+00	1.148735e+00	
1.087937e-03	1.149877e+00	1.152485e+00	1.150497e+00	1.149967e+00	1.149885e+00	1.149876e+00	
1.088689e-03	1.151022e+00	1.153711e+00	1.151659e+00	1.151114e+00	1.151030e+00	1.151021e+00	
1.089441e-03	1.152171e+00	1.154939e+00	1.152823e+00	1.152265e+00	1.152179e+00	1.152170e+00	
1.090194e-03	1.153324e+00	1.156167e+00	1.153991e+00	1.153420e+00	1.153332e+00	1.153322e+00	
1.090947e-03	1.154481e+00	1.157396e+00	1.155162e+00	1.154579e+00	1.154489e+00	1.154479e+00	
1.091701e-03	1.155642e+00	1.158626e+00	1.156336e+00	1.155741e+00	1.155650e+00	1.155640e+00	
1.092456e-03	1.156807e+00	1.159857e+00	1.157512e+00	1.156907e+00	1.156815e+00	1.156805e+00	
1.093211e-03	1.157975e+00	1.161089e+00	1.158693e+00	1.158077e+00	1.157984e+00	1.157974e+00	
1.093966e-03	1.159148e+00	1.162321e+00	1.159876e+00	1.159251e+00	1.159157e+00	1.159146e+00	
1.094722e-03	1.160325e+00	1.163554e+00	1.161062e+00	1.160429e+00	1.160334e+00	1.160323e+00	
1.095479e-03	1.161506e+00	1.164789e+00	1.162251e+00	1.161610e+00	1.161514e+00	1.161504e+00	
1.096236e-03	1.162690e+00	1.166024e+00	1.163444e+00	1.162796e+00	1.162699e+00	1.162688e+00	
1.096993e-03	1.163879e+00	1.167260e+00	1.164639e+00	1.163985e+00	1.163888e+00	1.163877e+00	
1.097752e-03	1.165071e+00	1.168496e+00	1.165838e+00	1.165178e+00	1.165080e+00	1.165069e+00	
1.098510e-03	1.166268e+00	1.169734e+00	1.167040e+00	1.166375e+00	1.166277e+00	1.166266e+00	
1.099269e-03	1.167468e+00	1.170972e+00	1.168245e+00	1.167576e+00	1.167477e+00	1.167466e+00	
1.100029e-03	1.168672e+00	1.172212e+00	1.169453e+00	1.168780e+00	1.168681e+00	1.168671e+00	
1.100789e-03	1.169880e+00	1.173452e+00	1.170665e+00	1.169989e+00	1.169890e+00	1.169879e+00	
1.101550e-03	1.171093e+00	1.174693e+00	1.171879e+00	1.171201e+00	1.171102e+00	1.171091e+00	
1.102311e-03	1.172309e+00	1.175935e+00	1.173097e+00	1.172417e+00	1.172318e+00	1.172307e+00	
1.103073e-03	1.173529e+00	1.177178e+00	1.174318e+00	1.173636e+00	1.173537e+00	1.173527e+00	
1.103835e-03	1.174752e+00	1.178421e+00	1.175542e+00	1.174860e+00	1.174761e+00	1.174751e+00	
1.104598e-03	1.175980e+00	1.179666e+00	1.176769e+00	1.176087e+00	1.175989e+00	1.175978e+00	
1.105362e-03	1.177212e+00	1.180911e+00	1.177999e+00	1.177318e+00	1.177220e+00	1.177210e+00	
1.106125e-03	1.178447e+00	1.182157e+00	1.179233e+00	1.178553e+00	1.178456e+00	1.178445e+00	
1.106890e-03	1.179686e+00	1.183404e+00	1.180470e+00	1.179792e+00	1.179695e+00	1.179685e+00	
1.107655e-03	1.180930e+00	1.184652e+00	1.181710e+00	1.181034e+00	1.180938e+00	1.180928e+00	
1.108420e-03	1.182177e+00	1.185901e+00	1.182953e+00	1.182280e+00	1.182185e+00	1.182175e+00	
1.109186e-03	1.183427e+00	1.187151e+00	1.184200e+00	1.183530e+00	1.183436e+00	1.183426e+00	
1.109953e-03	1.184682e+00	1.188401e+00	1.185449e+00	1.184784e+00	1.184691e+00	1.184681e+00	
1.110720e-03	1.185941e+00	1.189652e+00	1.186702e+00	1.186041e+00	1.185949e+00	1.185939e+00	
1.111488e-03	1.187203e+00	1.190905e+00	1.187958e+00	1.187303e+00	1.187211e+00	1.187202e+00	
