1.000000e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000035e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000069e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000104e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000138e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000173e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000207e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000242e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000277e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000311e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000346e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000380e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000415e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000450e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000484e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000519e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000553e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000588e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000623e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000657e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000692e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000726e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000761e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000796e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000830e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000865e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000899e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000934e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000969e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001003e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001038e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001072e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001107e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001142e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001176e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001211e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001245e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001280e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001315e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001349e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001384e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001419e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001453e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001488e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001522e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001557e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001592e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001626e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001661e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001696e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001730e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001765e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001800e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001834e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001869e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001903e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001938e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.001973e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002007e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002042e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002077e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002111e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002146e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002181e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002215e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002250e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002285e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002319e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002354e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002389e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002423e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002458e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002492e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002527e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002562e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002596e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002631e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002666e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002700e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002735e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002770e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002804e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002839e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002874e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002909e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002943e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.002978e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003013e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003047e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003082e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003117e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003151e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003186e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003221e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003255e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003290e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003325e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003359e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003394e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003429e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003463e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.003498e-03	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
