2.327202e-01  1.067257e+00  7.959240e-02  1.065677e+00  8.117252e-02  
2.437444e-01  1.034899e+00  8.111702e-02  1.033182e+00  8.283331e-02  
2.552908e-01  1.003474e+00  8.264634e-02  1.001617e+00  8.450284e-02  
2.673842e-01  9.729596e-01  8.418822e-02  9.709552e-01  8.619257e-02  
2.800504e-01  9.433310e-01  8.570690e-02  9.411721e-01  8.786585e-02  
2.933166e-01  9.145534e-01  8.730555e-02  9.122435e-01  8.961545e-02  
3.072113e-01  8.866133e-01  8.895954e-02  8.841459e-01  9.142687e-02  
3.217642e-01  8.594858e-01  9.052857e-02  8.568565e-01  9.315793e-02  
3.370064e-01  8.331523e-01  9.203766e-02  8.303529e-01  9.483703e-02  
3.529707e-01  8.075798e-01  9.360720e-02  8.046135e-01  9.657351e-02  
3.696913e-01  7.827552e-01  9.525939e-02  7.796172e-01  9.839740e-02  
3.872039e-01  7.586588e-01  9.683898e-02  7.553434e-01  1.001543e-01  
4.055461e-01  7.352634e-01  9.832127e-02  7.317723e-01  1.018124e-01  
4.247572e-01  7.125588e-01  9.998502e-02  7.088843e-01  1.036595e-01  
4.448783e-01  6.905055e-01  1.016407e-01  6.866605e-01  1.054856e-01  
4.659526e-01  6.691159e-01  1.031817e-01  6.650825e-01  1.072151e-01  
4.880252e-01  6.483588e-01  1.045866e-01  6.441324e-01  1.088129e-01  
5.111433e-01  6.282163e-01  1.062136e-01  6.237928e-01  1.106370e-01  
5.353567e-01  6.086708e-01  1.077047e-01  6.040467e-01  1.123288e-01  
5.607170e-01  5.897031e-01  1.091728e-01  5.848776e-01  1.139982e-01  
5.872787e-01  5.713010e-01  1.106142e-01  5.662694e-01  1.156459e-01  
6.150986e-01  5.534430e-01  1.120253e-01  5.482064e-01  1.172619e-01  
6.442364e-01  5.361229e-01  1.134981e-01  5.306736e-01  1.189474e-01  
6.747544e-01  5.193208e-01  1.146962e-01  5.136560e-01  1.203610e-01  
7.067181e-01  5.030203e-01  1.161115e-01  4.971393e-01  1.219925e-01  
7.401960e-01  4.872061e-01  1.173516e-01  4.811095e-01  1.234482e-01  
7.752597e-01  4.718673e-01  1.185415e-01  4.655529e-01  1.248558e-01  
8.119845e-01  4.569927e-01  1.196765e-01  4.504563e-01  1.262129e-01  
8.504489e-01  4.425680e-01  1.207523e-01  4.358068e-01  1.275135e-01  
8.907355e-01  4.285782e-01  1.218628e-01  4.215918e-01  1.288493e-01  
9.329304e-01  4.150117e-01  1.227724e-01  4.077990e-01  1.299850e-01  
9.771242e-01  4.018579e-01  1.236265e-01  3.944167e-01  1.310677e-01  
1.023411e+00  3.891048e-01  1.244043e-01  3.814333e-01  1.320758e-01  
1.071891e+00  3.767444e-01  1.250998e-01  3.688375e-01  1.330067e-01  
1.122668e+00  3.647566e-01  1.257071e-01  3.566183e-01  1.338453e-01  
1.175850e+00  3.531332e-01  1.263307e-01  3.447652e-01  1.346988e-01  
1.231551e+00  3.418655e-01  1.267395e-01  3.332677e-01  1.353373e-01  
1.289890e+00  3.309455e-01  1.270496e-01  3.221159e-01  1.358791e-01  
1.350994e+00  3.203629e-01  1.272554e-01  3.112999e-01  1.363183e-01  
1.414991e+00  3.101048e-01  1.273555e-01  3.008102e-01  1.366501e-01  
1.482021e+00  3.001609e-01  1.273453e-01  2.906374e-01  1.368688e-01  
1.552225e+00  2.905241e-01  1.274196e-01  2.807727e-01  1.371709e-01  
1.625756e+00  2.811868e-01  1.270681e-01  2.712073e-01  1.370476e-01  
1.702769e+00  2.721393e-01  1.266982e-01  2.619325e-01  1.369049e-01  
1.783431e+00  2.633713e-01  1.263356e-01  2.529401e-01  1.367668e-01  
1.867914e+00  2.548752e-01  1.255987e-01  2.442221e-01  1.362518e-01  
1.956398e+00  2.466439e-01  1.250046e-01  2.357706e-01  1.358779e-01  
2.049075e+00  2.386722e-01  1.242502e-01  2.275780e-01  1.353445e-01  
2.146141e+00  2.309458e-01  1.231217e-01  2.196368e-01  1.344307e-01  
2.247806e+00  2.234600e-01  1.220127e-01  2.119398e-01  1.335329e-01  
2.354286e+00  2.162062e-01  1.207843e-01  2.044801e-01  1.325105e-01  
2.465811e+00  2.091786e-01  1.194682e-01  1.972507e-01  1.313962e-01  
2.582619e+00  2.023720e-01  1.180988e-01  1.902451e-01  1.302256e-01  
2.704960e+00  1.957794e-01  1.165202e-01  1.834568e-01  1.288428e-01  
