1.000000e-04	6.887810e+00	6.884196e+00	
1.009262e-04	6.848415e+00	6.844801e+00	
1.018610e-04	6.809238e+00	6.805623e+00	
1.028045e-04	6.770276e+00	6.766660e+00	
1.037567e-04	6.731529e+00	6.727912e+00	
1.047177e-04	6.692995e+00	6.689377e+00	
1.056876e-04	6.654673e+00	6.651055e+00	
1.066665e-04	6.616562e+00	6.612943e+00	
1.076545e-04	6.578661e+00	6.575041e+00	
1.086516e-04	6.540969e+00	6.537348e+00	
1.096579e-04	6.503484e+00	6.499863e+00	
1.106736e-04	6.466206e+00	6.462584e+00	
1.116987e-04	6.429134e+00	6.425511e+00	
1.127333e-04	6.392266e+00	6.388641e+00	
1.137774e-04	6.355601e+00	6.351976e+00	
1.148312e-04	6.319138e+00	6.315512e+00	
1.158948e-04	6.282878e+00	6.279249e+00	
1.169683e-04	6.246816e+00	6.243186e+00	
1.180517e-04	6.210954e+00	6.207322e+00	
1.191451e-04	6.175289e+00	6.171656e+00	
1.202486e-04	6.139821e+00	6.136187e+00	
1.213624e-04	6.104549e+00	6.100914e+00	
1.224865e-04	6.069472e+00	6.065835e+00	
1.236210e-04	6.034589e+00	6.030949e+00	
1.247660e-04	5.999898e+00	5.996257e+00	
1.259216e-04	5.965398e+00	5.961756e+00	
1.270879e-04	5.931090e+00	5.927445e+00	
1.282650e-04	5.896970e+00	5.893324e+00	
1.294530e-04	5.863040e+00	5.859391e+00	
1.306520e-04	5.829297e+00	5.825646e+00	
1.318621e-04	5.795740e+00	5.792087e+00	
1.330835e-04	5.762369e+00	5.758714e+00	
1.343161e-04	5.729182e+00	5.725525e+00	
1.355602e-04	5.696179e+00	5.692520e+00	
1.368158e-04	5.663359e+00	5.659697e+00	
1.380830e-04	5.630720e+00	5.627056e+00	
1.393619e-04	5.598261e+00	5.594595e+00	
1.406527e-04	5.565982e+00	5.562314e+00	
1.419555e-04	5.533882e+00	5.530211e+00	
1.432703e-04	5.501960e+00	5.498286e+00	
1.445973e-04	5.470214e+00	5.466538e+00	
1.459366e-04	5.438644e+00	5.434965e+00	
1.472883e-04	5.407249e+00	5.403567e+00	
1.486525e-04	5.376028e+00	5.372343e+00	
1.500293e-04	5.344980e+00	5.341292e+00	
1.514189e-04	5.314103e+00	5.310413e+00	
1.528214e-04	5.283398e+00	5.279705e+00	
1.542369e-04	5.252863e+00	5.249167e+00	
1.556654e-04	5.222498e+00	5.218798e+00	
1.571072e-04	5.192301e+00	5.188598e+00	
1.585624e-04	5.162271e+00	5.158565e+00	
1.600310e-04	5.132407e+00	5.128699e+00	
1.615133e-04	5.102710e+00	5.098998e+00	
1.630092e-04	5.073177e+00	5.069462e+00	
1.645191e-04	5.043808e+00	5.040089e+00	
1.660429e-04	5.014602e+00	5.010880e+00	
1.675808e-04	4.985559e+00	4.981833e+00	
1.691330e-04	4.956676e+00	4.952946e+00	
1.706995e-04	4.927954e+00	4.924221e+00	
1.722805e-04	4.899391e+00	4.895654e+00	
1.738762e-04	4.870987e+00	4.867247e+00	
1.754867e-04	4.842741e+00	4.838997e+00	
1.771121e-04	4.814651e+00	4.810904e+00	
1.787526e-04	4.786719e+00	4.782967e+00	
1.804082e-04	4.758940e+00	4.755185e+00	
1.820792e-04	4.731317e+00	4.727557e+00	
1.837656e-04	4.703847e+00	4.700083e+00	
1.854677e-04	4.676530e+00	4.672762e+00	
1.871855e-04	4.649364e+00	4.645593e+00	
1.889193e-04	4.622350e+00	4.618575e+00	
1.906691e-04	4.595487e+00	4.591707e+00	
1.924351e-04	4.568772e+00	4.564988e+00	
1.942175e-04	4.542208e+00	4.538419e+00	
1.960163e-04	4.515789e+00	4.511997e+00	
1.978319e-04	4.489520e+00	4.485722e+00	
1.996642e-04	4.463394e+00	4.459593e+00	
2.015136e-04	4.437416e+00	4.433610e+00	
2.033800e-04	4.411581e+00	4.407771e+00	
2.052638e-04	4.385891e+00	4.382076e+00	
2.071650e-04	4.360345e+00	4.356525e+00	
2.090838e-04	4.334940e+00	4.331115e+00	
