1.000000e+00	3.847609e-01	3.847609e-01	3.964802e-01	3.964802e-01
1.046641e+00	3.760035e-01	3.754928e-01	3.866164e-01	3.866142e-01
1.095458e+00	3.676364e-01	3.666776e-01	3.772616e-01	3.772578e-01
1.146552e+00	3.596344e-01	3.582828e-01	3.683763e-01	3.683711e-01
1.200029e+00	3.519746e-01	3.502788e-01	3.599247e-01	3.599186e-01
1.256000e+00	3.446356e-01	3.426388e-01	3.518749e-01	3.518680e-01
1.314582e+00	3.375981e-01	3.353384e-01	3.441980e-01	3.441905e-01
1.375896e+00	3.308440e-01	3.283552e-01	3.368678e-01	3.368599e-01
1.440069e+00	3.243568e-01	3.216688e-01	3.298606e-01	3.298525e-01
1.507236e+00	3.181210e-01	3.152605e-01	3.231549e-01	3.231466e-01
1.577536e+00	3.121226e-01	3.091132e-01	3.167310e-01	3.167226e-01
1.651115e+00	3.063482e-01	3.032110e-01	3.105711e-01	3.105627e-01
1.728125e+00	3.007858e-01	2.975395e-01	3.046587e-01	3.046502e-01
1.808727e+00	2.954238e-01	2.920852e-01	2.989786e-01	2.989703e-01
1.893089e+00	2.902519e-01	2.868356e-01	2.935172e-01	2.935090e-01
1.981385e+00	2.852600e-01	2.817795e-01	2.882617e-01	2.882535e-01
2.073800e+00	2.804391e-01	2.769060e-01	2.832003e-01	2.831922e-01
2.170525e+00	2.757805e-01	2.722054e-01	2.783221e-01	2.783141e-01
2.271761e+00	2.712762e-01	2.676684e-01	2.736171e-01	2.736093e-01
2.377720e+00	2.669187e-01	2.632867e-01	2.690760e-01	2.690684e-01
2.488620e+00	2.627010e-01	2.590521e-01	2.646901e-01	2.646827e-01
2.604693e+00	2.586164e-01	2.549573e-01	2.604515e-01	2.604442e-01
2.726179e+00	2.546588e-01	2.509955e-01	2.563525e-01	2.563454e-01
2.853332e+00	2.508224e-01	2.471600e-01	2.523863e-01	2.523794e-01
2.986416e+00	2.471017e-01	2.434449e-01	2.485464e-01	2.485396e-01
3.125706e+00	2.434916e-01	2.398445e-01	2.448265e-01	2.448199e-01
3.271494e+00	2.399871e-01	2.363535e-01	2.412212e-01	2.412147e-01
3.424081e+00	2.365838e-01	2.329669e-01	2.377249e-01	2.377187e-01
3.583785e+00	2.332773e-01	2.296799e-01	2.343328e-01	2.343267e-01
3.750938e+00	2.300636e-01	2.264882e-01	2.310401e-01	2.310341e-01
3.925887e+00	2.269387e-01	2.233877e-01	2.278424e-01	2.278366e-01
4.108996e+00	2.238991e-01	2.203744e-01	2.247356e-01	2.247299e-01
4.300646e+00	2.209414e-01	2.174445e-01	2.217157e-01	2.217102e-01
4.501234e+00	2.180621e-01	2.145947e-01	2.187791e-01	2.187737e-01
4.711178e+00	2.152584e-01	2.118216e-01	2.159223e-01	2.159170e-01
4.930914e+00	2.125271e-01	2.091222e-01	2.131419e-01	2.131368e-01
5.160899e+00	2.098656e-01	2.064934e-01	2.104350e-01	2.104300e-01
5.401611e+00	2.072712e-01	2.039325e-01	2.077986e-01	2.077937e-01
5.653550e+00	2.047414e-01	2.014368e-01	2.052298e-01	2.052251e-01
5.917240e+00	2.022738e-01	1.990039e-01	2.027261e-01	2.027215e-01
6.193229e+00	1.998661e-01	1.966313e-01	2.002849e-01	2.002804e-01
6.482090e+00	1.975162e-01	1.943168e-01	1.979040e-01	1.978996e-01
6.784424e+00	1.952219e-01	1.920582e-01	1.955810e-01	1.955767e-01
7.100859e+00	1.929814e-01	1.898536e-01	1.933138e-01	1.933097e-01
7.432053e+00	1.907928e-01	1.877009e-01	1.911004e-01	1.910964e-01
7.778695e+00	1.886542e-01	1.855983e-01	1.889389e-01	1.889350e-01
8.141505e+00	1.865640e-01	1.835440e-01	1.868274e-01	1.868235e-01
8.521236e+00	1.845206e-01	1.815364e-01	1.847641e-01	1.847604e-01
8.918679e+00	1.825223e-01	1.795739e-01	1.827475e-01	1.827438e-01
9.334659e+00	1.805677e-01	1.776549e-01	1.807758e-01	1.807722e-01
9.770041e+00	1.786554e-01	1.757780e-01	1.788476e-01	1.788442e-01
1.022573e+01	1.767840e-01	1.739418e-01	1.769615e-01	1.769581e-01
1.070267e+01	1.749522e-01	1.721449e-01	1.751160e-01	1.751127e-01
1.120186e+01	1.731587e-01	1.703861e-01	1.733098e-01	1.733066e-01
1.172433e+01	1.714024e-01	1.686641e-01	1.715417e-01	1.715385e-01
1.227117e+01	1.696820e-01	1.669778e-01	1.698104e-01	1.698073e-01
1.284352e+01	1.679966e-01	1.653261e-01	1.681148e-01	1.681118e-01
1.344256e+01	1.663450e-01	1.637078e-01	1.664537e-01	1.664508e-01
1.406954e+01	1.647262e-01	1.621221e-01	1.648262e-01	1.648234e-01
1.472576e+01	1.631393e-01	1.605678e-01	1.632311e-01	1.632284e-01
1.541259e+01	1.615833e-01	1.590440e-01	1.616675e-01	1.616649e-01
1.613146e+01	1.600573e-01	1.575499e-01	1.601345e-01	1.601319e-01
1.688385e+01	1.585604e-01	1.560845e-01	1.586312e-01	1.586286e-01
1.767134e+01	1.570919e-01	1.546471e-01	1.571566e-01	1.571541e-01
1.849556e+01	1.556509e-01	1.532367e-01	1.557100e-01	1.557076e-01
1.935821e+01	1.542366e-01	1.518527e-01	1.542905e-01	1.542882e-01
2.026111e+01	1.528483e-01	1.504943e-01	1.528974e-01	1.528951e-01
2.120612e+01	1.514853e-01	1.491607e-01	1.515299e-01	1.515277e-01
2.219520e+01	1.501468e-01	1.478514e-01	1.501874e-01	1.501853e-01
2.323042e+01	1.488323e-01	1.465655e-01	1.488691e-01	1.488671e-01
2.431392e+01	1.475411e-01	1.453026e-01	1.475744e-01	1.475724e-01
2.544795e+01	1.462726e-01	1.440619e-01	1.463026e-01	1.463007e-01
2.663488e+01	1.450261e-01	1.428429e-01	1.450532e-01	1.450513e-01
2.787717e+01	1.438012e-01	1.416450e-01	1.438255e-01	1.438236e-01
2.917740e+01	1.425971e-01	1.404676e-01	1.426189e-01	1.426171e-01
3.053828e+01	1.414135e-01	1.393102e-01	1.414330e-01	1.414312e-01
3.196263e+01	1.402498e-01	1.381724e-01	1.402671e-01	1.402654e-01
3.345341e+01	1.391054e-01	1.370535e-01	1.391208e-01	1.391192e-01
3.501373e+01	1.379800e-01	1.359532e-01	1.379935e-01	1.379920e-01
3.664682e+01	1.368729e-01	1.348709e-01	1.368849e-01	1.368834e-01
3.835608e+01	1.357839e-01	1.338062e-01	1.357944e-01	1.357929e-01
4.014506e+01	1.347124e-01	1.327587e-01	1.347215e-01	1.347201e-01
4.201749e+01	1.336580e-01	1.317279e-01	1.336659e-01	1.336646e-01
4.397724e+01	1.326203e-01	1.307135e-01	1.326271e-01	1.326258e-01
4.602840e+01	1.315990e-01	1.297151e-01	1.316048e-01	1.316035e-01
4.817524e+01	1.305935e-01	1.287322e-01	1.305984e-01	1.305972e-01
5.042220e+01	1.296036e-01	1.277645e-01	1.296077e-01	1.296066e-01
5.277396e+01	1.286289e-01	1.268117e-01	1.286323e-01	1.286312e-01
5.523542e+01	1.276691e-01	1.258734e-01	1.276719e-01	1.276708e-01
5.781168e+01	1.267237e-01	1.249492e-01	1.267260e-01	1.267250e-01
6.050810e+01	1.257925e-01	1.240389e-01	1.257943e-01	1.257933e-01
6.333028e+01	1.248752e-01	1.231422e-01	1.248766e-01	1.248756e-01
6.628410e+01	1.239714e-01	1.222587e-01	1.239724e-01	1.239716e-01
6.937568e+01	1.230809e-01	1.213881e-01	1.230816e-01	1.230808e-01
7.261147e+01	1.222033e-01	1.205301e-01	1.222038e-01	1.222030e-01
7.599817e+01	1.213384e-01	1.196845e-01	1.213387e-01	1.213379e-01
7.954283e+01	1.204858e-01	1.188510e-01	1.204860e-01	1.204853e-01
8.325283e+01	1.196454e-01	1.180294e-01	1.196455e-01	1.196448e-01
8.713586e+01	1.188169e-01	1.172193e-01	1.188169e-01	1.188163e-01
9.120000e+01	1.180000e-01	1.164206e-01	1.180000e-01	1.179994e-01
