4.994505e+01  4.580685e-03  6.974602e-03  
5.231099e+01  4.021059e-03  6.261046e-03  
5.478901e+01  3.561249e-03  5.576486e-03  
5.738442e+01  3.049070e-03  4.919970e-03  
6.010277e+01  2.660526e-03  4.290572e-03  
6.294989e+01  2.183643e-03  3.687396e-03  
6.593188e+01  1.729957e-03  3.109571e-03  
6.905514e+01  1.393786e-03  2.556252e-03  
7.232634e+01  9.720434e-04  2.026622e-03  
7.575250e+01  6.713577e-04  1.519885e-03  
7.934097e+01  2.814776e-04  1.035272e-03  
8.309942e+01  -8.698987e-06  5.720356e-04  
8.703591e+01  -3.655112e-04  1.294511e-04  
9.115888e+01  -6.518678e-04  -2.931837e-04  
9.547716e+01  -9.725396e-04  -6.965501e-04  
1.000000e+02  -1.266772e-03  -1.081308e-03  
