0	39	8.379697e-01	1.001728e+00	1.539408e+00	8.674706e-01
1	39	1.215893e+00	8.843463e-01	8.782006e-01	8.806744e-01
2	39	1.109328e+00	1.100197e+00	1.099587e+00	6.017006e-01
3	39	1.620338e+00	9.847141e-01	1.195657e+00	1.448241e+00
4	39	1.585138e+00	9.624188e-01	1.537352e+00	9.625948e-01
5	39	1.076602e+00	6.656522e-01	6.456535e-01	2.155019e+00
6	39	5.935573e-01	1.120713e+00	2.430563e+00	1.376425e+00
7	39	1.180004e+00	1.340804e+00	2.411602e+00	8.335850e-01
8	39	5.689566e-01	1.162760e+00	1.188019e+00	1.637792e+00
9	39	8.215739e-01	1.028210e+00	1.592550e+00	1.885702e+00
10	39	1.252172e+00	1.379367e+00	1.476916e+00	1.082130e+00
11	39	8.231686e-01	8.583269e-01	1.319682e+00	9.197272e-01
12	39	1.022896e+00	9.567949e-01	1.024696e+00	7.379092e-01
13	39	1.103075e+00	9.052964e-01	1.202038e+00	1.086650e+00
14	39	1.038657e+00	6.684299e-01	7.354122e-01	9.820340e-01
15	39	7.996637e-01	9.136715e-01	9.209189e-01	1.724409e+00
16	39	1.041440e+00	1.492572e+00	1.956191e+00	1.008696e+00
17	39	1.305817e+00	1.688858e+00	1.709943e+00	1.306804e+00
18	39	1.093716e+00	7.902361e-01	7.757395e-01	2.316707e+00
19	39	6.710505e-01	5.837007e-01	5.991226e-01	2.165821e+00
20	39	1.067364e+00	8.761980e-01	8.720910e-01	2.025921e+00
21	39	9.487937e-01	8.815922e-01	8.841220e-01	1.488106e+00
22	39	1.015194e+00	1.142446e+00	1.212079e+00	2.158587e+00
23	39	1.012305e+00	1.041660e+00	1.511193e+00	4.253639e+00
24	39	6.181350e-01	9.342186e-01	1.490136e+00	1.183090e+00
25	39	7.267282e-01	1.300902e+00	1.327036e+00	3.542418e+00
26	39	1.042598e+00	8.322465e-01	1.202802e+00	1.389488e+00
27	39	1.266920e+00	7.851931e-01	8.414271e-01	2.377189e+00
28	39	9.684099e-01	6.699995e-01	7.229670e-01	1.146437e+00
29	39	9.330599e-01	1.435416e+00	2.583641e+00	1.291168e+00
30	39	9.444883e-01	1.157394e+00	1.589960e+00	1.284566e+00
31	39	1.249254e+00	1.427703e+00	2.265011e+00	2.013176e+00
32	39	1.168012e+00	1.043537e+00	1.138433e+00	9.987356e-01
33	39	8.015372e-01	2.022093e+00	3.451647e+00	1.249004e+00
34	39	9.514924e-01	9.319841e-01	9.340921e-01	1.726476e+00
35	39	1.242603e+00	1.204690e+00	1.415601e+00	1.021989e+00
36	39	1.320614e+00	8.866108e-01	8.851952e-01	8.210451e-01
37	39	9.342815e-01	9.225289e-01	9.488734e-01	7.528985e-01
38	39	7.998335e-01	3.437588e+00	9.816804e+00	1.291695e+00
39	39	1.474592e+00	1.078146e+00	1.793165e+00	8.964280e-01
40	39	1.109305e+00	1.101255e+00	1.136244e+00	8.657248e-01
41	39	1.123956e+00	9.769655e-01	1.117749e+00	1.855344e+00
42	39	1.173693e+00	7.688636e-01	7.863255e-01	1.029916e+00
43	39	1.109559e+00	1.043189e+00	1.368469e+00	1.927698e+00
44	39	8.689212e-01	1.388460e+00	2.285711e+00	1.092699e+00
45	39	9.769783e-01	1.428659e+00	1.697631e+00	7.981688e-01
46	39	1.041723e+00	1.246849e+00	1.520542e+00	9.858370e-01
47	39	1.436090e+00	1.208739e+00	2.530344e+00	9.486516e-01
48	39	6.041267e-01	5.145702e-01	5.625625e-01	1.370715e+00
49	39	9.302090e-01	1.001297e+00	1.032214e+00	1.453788e+00
50	39	6.979210e-01	1.638311e+00	1.746660e+00	1.073658e+00
51	39	1.032487e+00	8.627725e-01	1.004596e+00	2.104812e+00
52	39	1.281187e+00	8.307889e-01	8.686684e-01	9.816846e-01
53	39	9.577999e-01	1.246551e+00	1.258738e+00	1.311949e+00
54	39	1.475650e+00	8.756484e-01	1.089700e+00	9.571774e-01
55	39	1.030349e+00	7.724025e-01	7.872049e-01	9.585763e-01
56	39	1.115371e+00	1.388988e+00	1.467384e+00	7.823529e-01
57	39	8.333410e-01	8.792107e-01	1.070518e+00	3.354731e+00
58	39	1.078178e+00	8.465175e-01	8.949069e-01	2.849723e+00
59	39	6.756793e-01	1.171993e+00	1.256009e+00	1.181444e+00
60	39	8.802632e-01	8.504210e-01	1.274106e+00	1.610622e+00
61	39	9.892798e-01	1.171501e+00	1.220273e+00	1.087518e+00
62	39	1.449253e+00	1.453389e+00	2.545152e+00	8.773345e-01
63	39	9.534695e-01	9.791559e-01	1.024650e+00	1.516043e+00
64	39	1.143639e+00	5.187378e-01	5.297871e-01	8.463777e-01
65	39	8.809731e-01	8.068984e-01	8.855181e-01	9.127467e-01
66	39	1.087176e+00	8.857698e-01	9.144757e-01	1.361884e+00
67	39	9.255743e-01	9.598102e-01	1.230270e+00	7.013831e-01
68	39	1.029429e+00	9.737525e-01	1.269902e+00	1.021584e+00
69	39	1.045448e+00	1.131035e+00	1.310092e+00	1.938279e+00
70	39	1.523522e+00	1.168308e+00	1.578129e+00	8.304690e-01
71	39	1.292391e+00	1.076784e+00	1.073814e+00	9.392289e-01
72	39	1.158404e+00	1.321387e+00	1.379259e+00	1.909952e+00
73	39	8.577220e-01	1.447422e+00	1.588386e+00	2.982741e+00
74	39	1.217734e+00	9.556017e-01	9.383649e-01	1.640656e+00
75	39	9.378500e-01	1.082981e+00	1.630849e+00	8.545349e-01
76	39	7.899350e-01	6.941982e-01	6.943275e-01	7.265380e-01
77	39	1.135284e+00	1.196306e+00	3.106646e+00	1.677613e+00
78	39	1.169532e+00	1.386536e+00	2.581953e+00	1.132496e+00
79	39	9.050072e-01	9.396968e-01	1.015500e+00	7.669308e-01
80	39	1.215720e+00	7.593246e-01	7.448262e-01	1.056555e+00
81	39	9.871222e-01	8.869550e-01	9.803605e-01	1.452314e+00
82	39	8.324823e-01	1.084129e+00	2.407945e+00	1.273358e+00
83	39	7.846220e-01	9.656803e-01	1.285735e+00	1.467024e+00
84	39	7.469357e-01	1.419871e+00	2.360117e+00	1.056235e+00
85	39	7.141060e-01	1.157694e+00	1.211636e+00	1.085240e+00
86	39	1.005260e+00	1.439210e+00	2.268314e+00	1.479851e+00
87	39	7.821925e-01	1.365253e+00	1.449585e+00	1.758988e+00
