1.000000e+00	-2.390000e+00	nan
1.000000e+00	-2.389522e+00	nan
1.000000e+00	-2.389044e+00	nan
1.000000e+00	-2.388566e+00	nan
1.000000e+00	-2.388088e+00	nan
1.000000e+00	-2.387610e+00	nan
1.000000e+00	-2.387132e+00	-9.598463e-07
1.000000e+00	-2.386654e+00	-8.908742e-07
1.000000e+00	-2.386176e+00	-8.121930e-07
1.000000e+00	-2.385698e+00	-7.787800e-07
1.000000e+00	-2.385220e+00	-7.086432e-07
1.000000e+00	-2.384741e+00	-6.554861e-07
1.000000e+00	-2.384263e+00	-6.062763e-07
1.000000e+00	-2.383785e+00	-5.591463e-07
1.000000e+00	-2.383307e+00	-5.152398e-07
1.000000e+00	-2.382829e+00	-4.336901e-07
1.000000e+00	-2.382351e+00	-4.086190e-07
1.000000e+00	-2.381873e+00	-3.835465e-07
1.000000e+00	-2.381395e+00	-3.584729e-07
1.000000e+00	-2.380917e+00	-3.333980e-07
1.000000e+00	-2.380439e+00	-3.083221e-07
1.000000e+00	-2.379961e+00	-2.832453e-07
1.000000e+00	-2.379483e+00	-2.356482e-07
1.000000e+00	-2.379005e+00	-2.071901e-07
1.000000e+00	-2.378527e+00	-1.848974e-07
1.000000e+00	-2.378049e+00	-1.562324e-07
1.000000e+00	-2.377571e+00	-1.319390e-07
1.000000e+00	-2.377093e+00	-1.085901e-07
1.000000e+00	-2.376615e+00	-8.632679e-08
1.000000e+00	-2.376137e+00	-6.487474e-08
1.000000e+00	-2.375659e+00	-4.430369e-08
1.000000e+00	-2.375181e+00	-2.450413e-08
1.000000e+00	-2.374702e+00	-5.452436e-09
1.000000e+00	-2.374224e+00	1.288842e-08
1.000000e+00	-2.373746e+00	3.056648e-08
1.000000e+00	-2.373268e+00	4.759623e-08
1.000000e+00	-2.372790e+00	6.405443e-08
1.000000e+00	-2.372312e+00	7.870230e-08
1.000000e+00	-2.371834e+00	9.542322e-08
1.000000e+00	-2.371356e+00	1.121438e-07
1.000000e+00	-2.370878e+00	1.243919e-07
1.000000e+00	-2.370400e+00	1.382704e-07
1.000000e+00	-2.369922e+00	1.517108e-07
1.000000e+00	-2.369444e+00	1.646768e-07
1.000000e+00	-2.368966e+00	1.773684e-07
1.000000e+00	-2.368488e+00	1.894503e-07
1.000000e+00	-2.368010e+00	2.012621e-07
1.000000e+00	-2.367532e+00	2.129331e-07
1.000000e+00	-2.367054e+00	2.241513e-07
1.000000e+00	-2.366576e+00	2.350076e-07
1.000000e+00	-2.366098e+00	2.454929e-07
1.000000e+00	-2.365620e+00	2.345609e-07
1.000000e+00	-2.365142e+00	2.470948e-07
1.000000e+00	-2.364663e+00	2.596278e-07
1.000000e+00	-2.364185e+00	2.721600e-07
1.000000e+00	-2.363707e+00	2.846914e-07
1.000000e+00	-2.363229e+00	2.972218e-07
1.000000e+00	-2.362751e+00	3.097513e-07
1.000000e+00	-2.362273e+00	3.222798e-07
1.000000e+00	-2.361795e+00	3.348072e-07
1.000000e+00	-2.361317e+00	3.473336e-07
1.000000e+00	-2.360839e+00	3.598589e-07
1.000000e+00	-2.360361e+00	3.723830e-07
1.000000e+00	-2.359883e+00	3.849059e-07
1.000000e+00	-2.359405e+00	3.974276e-07
1.000000e+00	-2.358927e+00	3.741231e-07
1.000000e+00	-2.358449e+00	3.755265e-07
1.000000e+00	-2.357971e+00	3.866534e-07
1.000000e+00	-2.357493e+00	3.977790e-07
1.000000e+00	-2.357015e+00	4.089034e-07
1.000000e+00	-2.356537e+00	4.073949e-07
1.000000e+00	-2.356059e+00	4.138764e-07
1.000000e+00	-2.355581e+00	4.199022e-07
1.000000e+00	-2.355103e+00	4.259693e-07
1.000000e+00	-2.354624e+00	4.314909e-07
